id,gods_name_id,lang,name,short_meaning_key,short_meaning_val,meanings_key,meanings_val
1285,364,zh,明显的,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">明显的：真主之上没有任何一物。</p>",意义,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1286,364,bn,আয-যাহির (সম্পূর্নরূপে-প্রকাশিত),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">আয-যাহির (সম্পূর্নরূপে-প্রকাশিত): তিনি সে সত্বা যার ওপর কোন কিছু নাই।</p>",অর্থ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1289,365,pt,O Oculto (Al-Bátin),O Significado Curto,"<p class=""ql-direction-rtl ql-align-right"">O Oculto: Aquele cujo não há nada abaixo dEle.</p>",Significadas,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span>  </span></p>"
1290,365,ur,باطن,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">باطن : جس سے کوئی چیز مخفی نہ ہو۔</p>",مطلب,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1291,365,ru,"Аль-Батын (Ближайший, Сокрытый)",المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Аль-Батын: Тот, ближе Которого нет.</p>",Значение,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1292,365,hi,अल-बातिन (निकटतम),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">निकटतम : जिस से अघिक निकट कुछ न हो।</p>",अर्थ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1293,365,fa,باطن:,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">باطن: آنکه نهان تر از او چیزی نیست. </p>",معنی,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1294,365,id,Al-Bāṭin (Mahabatin),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Al-Bāṭin: Yang tidak ada sesuatu pun di bawah-Nya. </p>",Arti,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1295,365,zh,隐秘的,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">隐秘的：他是绝无仅有的。</p>",意义,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1296,365,bn,আল-বাতিন (দৃষ্টি হতে অদৃশ্য),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">আল-বাতিন (দৃষ্টি হতে অদৃশ্য): এমন সত্বা তারপর আর কোন কিছু নাই।</p>",অর্থ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1309,367,pt,O Bondoso: (Al-Bar),O Significado Curto,"<p class=""ql-direction-rtl ql-align-right"">O Bondoso: o benfeitor que abençoou o servo por variadas dádivas.</p>",Significadas,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
1310,367,ur,محسن,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">البَرُّ (محسن) : جس نے بندوں کو طرح طرح کی نعمتوں سے نوازا ہے۔</p>",مطلب,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1311,367,ru,Аль-Барр (Добродетельный),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Аль-Барр: Благодетель, Облагодетельствовавший Своих рабов разнообразными милостями.</p>",Значение,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1312,367,hi,अल-बर्र (अत्यंत परोपकारी),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">अत्यंत परोपकारी : वह परोपकारी जिसने बंदों को तरह-तरह की नीमतें दे रखी हैं। </p>",अर्थ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1313,367,fa,بَرّ,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">بَرّ: نیکوکاری که انواع نعمتها را به بندگانش ارزانی داشته است.</p>",معنی,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1314,367,id,Al-Barr (Mahabaik),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Al-Barr: Mahabaik yang memberi berbagai macam nikmat kepada para hamba.</p>",Arti,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1315,367,zh,仁爱的,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">仁爱的：施恩的，给予仆人各种恩典的主。</p>",意义,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1316,367,bn,"আল-বার (পরম-উপকারী, অনুগ্রহশীল)",المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">আল-বার (পরম-উপকারী, অনুগ্রহশীল): যিনি বান্দাগণের ওপর বিভিন্ন ধরনের নিয়ামত দান করেছেন।</p>",অর্থ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1329,369,pt,,,,,
1330,369,ur,,,,,
1331,369,ru,,,,,
1332,369,hi,,,,,
1333,369,fa,,,,,
1334,369,id,,,,,
1335,369,zh,,,,,
1336,369,bn,,,,,
1339,370,pt,Dono da Majestade e Nobreza (Zhul Jalal wal Ikram),O Significado Curto,"<p class=""ql-direction-rtl ql-align-right"">Dono da Mejestade e Nobreza: Possuidor da grandiosidade, orgulho, misericórdia e bondade, o merecedor de enaltecimento e louvor.</p>",Significadas,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span>  </span></p>"
1340,370,ur,عزت و جلال والا,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">ذُو الجَلالِ والإِكْرام (عزت و جلال والا) : عظمت، بڑائی، رحمت، سخاوت کا مالک اور تعظیم و تعریف کا مستحق ہے ۔ </p>",مطلب,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
1341,370,ru,Зу-ль-джаляли ва-ль-икрам (Обладатель величия и щедрости),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Зу-ль-джаляли ва-ль-икрам: Обладатель величия, гордости, милости и щедрости, достойный возвеличивания и хвалы.</p>",Значение,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
1342,370,hi,ज़ुल-जलालि वल इकराम (प्रतापी एवं उपकारी),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">प्रतापी एवं उपकारी : महानता, बड़ाई, दया और दालशीलता जैसे गुणों से विशेषित तथा सम्मान एवं प्रशंसा का अधिकारी।</p>",अर्थ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
1343,370,fa,دارای جلال و اکرام,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">دارای جلال و اِکرام: صاحب عظمت و کبریا و رحمت و بخشش، که شایستهٔ بزرگداشت و ستایش است.</p>",معنی,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
1344,370,id,Żul-Jalāl wal-Ikrām (Pemilik Kebesaran dan Keagungan),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Żul-Jalāl wal-Ikrām: Pemilik keagungan, kebesaran, rahmat dan kemurahan hati; Yang berhak diagungkan dan dipuji.</p>",Arti,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
1345,370,zh,具有伟大和慷慨的主,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">具有伟大和慷慨的主：具有崇高、伟大、仁慈和慷慨的主，他应受尊崇和赞颂。</p>",意义,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
1346,370,bn,যুল-জালালি ওয়াল ইকরাম (মহিমান্বিত ও দয়াবান সত্ত্বা),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">যুল-জালালি ওয়াল ইকরাম (মহিমান্বিত ও দয়াবান সত্ত্বা): মহত্ব, বড়ত্ব, রহমত ও দয়ার অধিকারী। প্রশংসা ও তাযীমের তিনিই হকদার।</p>",অর্থ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
1439,380,pt,O Herdeiro (Al-Wárith),O Significado Curto,"<p class=""ql-direction-rtl ql-align-right"">O Herdeiro: Aquele que permanece após o fim da criatura, Aquele que herda a terra e quem estiver sobre ela.</p>",Significadas,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
1440,380,ur,وارث,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">وارث : جو مخلوق کے فنا ہونے کے بعد باقی رہے گا نیز زمین اور اس کے اوپر کی ساری چیزوں کا وارث ہو گا۔</p>",مطلب,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1441,380,ru,Аль-Варис (Наследующий),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Аль-Варис: Тот, Кто остаётся после гибели творений, Тот, Кто унаследует землю и тех, кто на ней.</p>",Значение,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1442,380,hi,अल-वारिस (उत्तराधिकारी),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">उत्तराधिकारी : जो सृष्टियों के विनष्ट हो जाने के बाद बाक़ी रहेगा और धरती तथा उसकी सारी चीज़ों का उत्तराधिकारी बनेगा। </p>",अर्थ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1443,380,fa,وارِث,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">وارِث: آنکه پس از فنای خلق باقی خواهد ماند، کسی که زمین و هرکه بر آن است را به ارث می برد.</p>",معنی,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1444,380,id,Al-Wāriṡ (Maha Pewaris),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span>Al-Wāriṡ: Yang Mahakekal setelah makhluk punah, mewarisi bumi dan semua yang ada padanya.</p>",Arti,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
1445,380,zh,继承者,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">继承者：真主就是在众生毁灭之后留下并继承大地及其一切的主。</p>",意义,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1446,380,bn,আল-ওয়ারিস (উত্তরাধিকারী),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">আল-ওয়ারিস (উত্তরাধিকারী): সমস্ত মাখলুক নিঃশেষ হওয়ার পর তিনিই কেবল বাকী থাকবেন, তিনিই হবেন যমীন ও তার ওপর যা কিছু আছে তার উত্তরসূরী।</p>",অর্থ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1469,383,pt,O Belo (Al-Jamil),O Significado Curto,"<p class=""ql-direction-rtl ql-align-right"">O Belo: Aquele que possui uma beleza absoluta em Si mesmo, em Seus nomes, atributos e ações.</p>",Significadas,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
1470,383,ur,خوب صورت,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">الجَمِيْل (خوب صورت) : جو اپنی ذات، ناموں، صفات اور اپنے افعال میں جمال مطلق کا حامل ہے۔</p>",مطلب,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1471,383,ru,Аль-Джамиль (Прекрасный),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Аль-Джамиль: Обладающий абсолютной красотой в Своей Сущности, Своих именах, качествах и действиях.</p>",Значение,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1472,383,hi,अल-जमील (सबसे सुंदर),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">सबसे सुंदर : जिसकी हस्ती, सारे नाम, सभी गुण और समस्त कार्य सबसे सुंदर एवं मनमोहक हैं। </p>",अर्थ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1473,383,fa,جَمیل,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">جمیل: کسی که در ذاتش و در نامهایش و صفات و کارهایشان دارای زیبایی مطلق است.</p>",معنی,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1474,383,id,Al-Jamīl (Mahaindah),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Al-Jamīl: Pemilik keindahan mutlak pada Zat-Nya, nama dan sifat-Nya, dan perbuatan-perbuatan-Nya.</p>",Arti,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1475,383,zh,完美的,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">完美的：在本体、尊名、属性和行为中绝对完美的主。</p>",意义,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1476,383,bn,আল-জামিল (পরম সুন্দর),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">আল-জামিল (পরম সুন্দর): যার জন্য রয়েছে সত্বা, সিফাত, নামসমূহে ও কর্মসমূহে সবধরনের সৌন্দর্য্য।</p>",অর্থ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1479,384,pt,O Dominador (Al-Qáhir),O Significado Curto,"<p class=""ql-direction-rtl ql-align-right"">O Dominador: Aquele que todas as criações se sujeitam a Ele, e a Ele se submetem todas as criaturas e se rebaixam pelo Seu poder e Sua vontade. </p>",Significadas,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
1480,384,ur,زبردست,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">القَاهِر (زبردست) : جس کے آگے ساری کائنات سربسجود ہو اور جس کی قدرت و ارادے کے تابع ساری مخلوقات ہوں۔ </p>",مطلب,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1481,384,ru,Аль-Кахир (Властвующий),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Аль-Кахир: Тот, Кому подвластно всё сущее и Чьему могуществу и воле подчинены все творения.</p>",Значение,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1482,384,hi,अल-क़ाहिर (सम्पूर्ण वर्चस्व वाला),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">सम्पूर्ण वर्चस्व वाला : जिसके आगे सारी कायनात नतमस्तक हो, सारी सृष्टियाँ विनीत बनकर खड़ी हों और सारी चीज़ें उसी के सामर्थ्य के आगे झुकती हों और उस के इरादे के अनुसार चलती हों।</p>",अर्थ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1483,384,fa,قاهِر,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">قاهر: آنکه همهٔ قاهرات در برابرش سر فرو آورده اند و همهٔ مخلوقات در برابر او ذلیلند و تسلیم قدرت و مشیت اویند. </p>",معنی,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1484,384,id,Al-Qāhir (Mahakuasa),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Al-Qāhir: Yang seluruh makhluk tunduk dan menghinakan diri kepada-Nya; semuanya tunduk kepada kekuasaan dan kehendak-Nya.</p>",Arti,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1485,384,zh,征服的主,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">征服的主：所有的被造物都屈服于真主，都在真主面前毕恭毕敬，并臣服于真主的能力和意欲。</p>",意义,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1486,384,bn,আল-কাহির (ক্ষমতাবান),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">আল-কাহির (ক্ষমতাবান): সমগ্র জগত যার জন্য মাথাবনত এবং সমস্ত মাখলুক যার জন্য নমনীয়। আর সবকিছু তার কুদরত ও ইচ্ছার কাছে দায়বদ্ধ।</p>",অর্থ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1489,385,pt,O Evidente (Al-Mubin),O Significado Curto,"<p class=""ql-direction-rtl ql-align-right"">O Evidente: Aquele cujo assunto é evidente, em Sua unicidade, e que Ele não tem parceiros, e Aquele que evidencia a verdade para os seus servos. </p>",Significadas,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
1490,385,ur,واضح کرنے والا,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">المُبِيْن (واضح کرنے والا) : وہ ذات جس کی وحدانیت واضح اور روشن ہے، جس کا کوئی ساجھی نہیں ہے اور جو اپنے مؤمن بندوں کے لیے حق کو روشن کر دیتا ہے۔ </p>",مطلب,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1491,385,ru,"Аль-Мубин (Явный, Разъясняющий)",المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Аль-Мубин: явный в Своей единственности и в том, что у Него нет сотоварищей, разъясняющий истину Своим рабам. </p>",Значение,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1492,385,hi,अल-मुबीन (स्पष्ट तथा स्पष्ट करने वाला),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">स्पष्ट एवं स्पष्ट करने वाला : जिसके बारे में यह स्पष्ट है कि वह एक है, उसका कोई साझी नहीं है तथा जो अपने बंदों के लिए सत्य को स्पष्ट करता है।</p>",अर्थ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1493,385,fa,مُبین,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">مُبین: آنکه امر وحدانیتش واضح و آشکار است و شریکی ندارد و حق را برای بندگانش آشکار می سازد.</p>",معنی,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1494,385,id,Al-Mubīn (Maha Menjelaskan),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Al-Mubīn: Yang jelas keesaan-Nya, tidak ada sekutu bagi-Nya, dan Yang menjelaskan kebenaran bagi hamba-Nya.</p>",Arti,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1495,385,zh,显著的,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">显著的：在真主的独一性方面是明确的，他没有任何匹敌，他给他的仆人阐释了真理。</p>",意义,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1496,385,bn,আল-মুবীন (স্পষ্টকারী),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">আল-মুবীন (স্পষ্টকারী): একত্ববাদের ক্ষেত্রে তার বিষয়টি স্পষ্ট। তার কোন শরীক নাই। যিনি তার বান্দাদের জন্য হককে স্পষ্ট করেন।</p>",অর্থ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1499,386,pt,O Suficiente (Al-Kafi),O Significado Curto,"<p class=""ql-direction-rtl ql-align-right"">O Suficiente: Aquele que provê para seus servos tudo o que necessitam d'Ele, e Aquele que é suficiente em seu auxílio aos outros e prescinde-se dos outros fora d'Ele.</p>",Significadas,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
1500,386,ur,کافی,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">کافی : جو بندوں کی تمام ضرورتوں کو پورا کرنے کے لیے کافی ہے اور جس کی مدد کے بعد کسی اور کے سہارے کی ضرورت نہیں رہتی۔</p>",مطلب,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1501,386,ru,Аль-Кафи (Обеспечивающий всем необходимым),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Аль-Кафи: Тот, Кто обеспечивает Своих рабов всем, в чём они нуждаются, благодаря чему они не нуждаются ни в ком ином.</p>",Значение,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1502,386,hi,अल-काफ़ी(किफ़ायत करने वाला),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">किफ़ायत करने वाला अर्थात प्राप्य : जो अकेले बंदों को ज़रूरत की सारी चीज़ें देने के लिए काफ़ी है, जिसकी सहायता के बाद किसी और की सहायता की आवश्यकता नहीं रहती तथा जिसकी सहायता के बाद दूसरों से बेनियाज़ी प्राप्त हो जाती है।</p>",अर्थ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1503,386,fa,کافی,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">کافی : جو بندوں کی تمام ضرورتوں کو پورا کرنے کے لیے کافی ہے اور جس کی مدد کے بعد کسی اور کے سہارے کی ضرورت نہیں رہتی۔</p>",معنی,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
1504,386,id,Al-Kāfī (Maha Mencukupi),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Al-Kāfī: Pemberi kecukupan pada semua hamba-Nya di semua kebutuhan mereka; Yang dengan inayat-Nya seseorang tak lagi memerlukan inayat selain-Nya; Dialah satu-satu-Nya yang dibutuhkan tanpa selain-Nya.</p>",Arti,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1505,386,zh,满足的,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">满足的：真主使他的仆人满足于他们所需求的，使仆人以他的援助而无求于其他的，只以真主而满足。</p>",意义,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1506,386,bn,আল-কাফী (যথেষ্ট),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">আল-কাফী (যথেষ্ট): তার বান্দাগণ যে সবের প্রতি মুখাপেক্ষি তার সবকিছুর জন্য তিনিই যথেষ্ট। অন্যদের বাদ দিয়ে তার সাহায্যকে যথেষ্ট বলে মানা যায় এবং তার দ্বারাই তিনি ছাড়া অন্য কারো থেকে মুখ ফিরানো যায়।</p>",অর্থ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1509,387,pt,O Ímpar (Al-Witr),O Significado Curto,"<p class=""ql-direction-rtl ql-align-right"">O Ímpar: Ele é Único, que não tem parceiro e nem semelhante.</p>",Significadas,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
1510,387,ur,يگانہ,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">الوِتْر (يگانہ) : وہ ذات، جو اکیلی ہے اور اس کا کوئی ساجھی و نظیر نہیں ہے۔ </p>",مطلب,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1511,387,ru,"""Аль-Витр (Единственный, не имеющий пары)  """,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Аль-Витр: Один, у Которого нет ни сотоварищей, ни подобий.</p>",Значение,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1512,387,hi,अल-वित्र (बेजोड़),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">बेजोड़ : वह एक-अकेला जिसका कोई साझी और समकक्ष न हो। </p>",अर्थ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1513,387,fa,وِتر,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">وَتر (فرد): آن یگانه ای که شریک و نظیر ندارد.</p>",معنی,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1514,387,id,Al-Witr (Mahatunggal),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Al-Witr: Yang tunggal, tidak ada sekutu dan tandingan bagi-Nya.</p>",Arti,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
1515,387,zh,单独的,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">单数的：真主是独一的，他没有任何匹敌和同类。</p>",意义,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
